No.	Commenter Name	Comment Time	Comment Text	Comment URL	Comment ID	Channel ID	Fetched At
9815	@Evym-u3k	12 days ago	🌻masayang panonood po / pakikiisa ay buong-puso / 🌸🌼panoorin palagi / tangkilikin parati / @@lokal ng atok gold##	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzpVOmPWKdDUYnRycJ4AaABAg	UgzpVOmPWKdDUYnRycJ4AaABAg	UCNNZdfWg4Hutqdsq_H5oCHQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9816	@joy-d3n4u	12 days ago	saan man mapunta  / laging inaalala / INCMV panoorin pa / lahing binibigyang halaga❤❤❤ / mula po sa Kapisanang Buklod / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyPTdozv-Clshobxih4AaABAg	UgyPTdozv-Clshobxih4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9817	@joy-d3n4u	12 days ago	Tayong nasa Kapisanang Buklod / Inaasahang mapakagbigay lugod / Makipagkaisa sa Panonood / Sa INCMV tayo’y  manood❤❤ / Mula po sa Kapisanang Buklod / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy90psCK-TqJypZtk94AaABAg	Ugy90psCK-TqJypZtk94AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9818	@joy-d3n4u	12 days ago	Tayong mga ina / laging nagkakaisa / pangunahan mga anak na / panoorin INCMV na / ❤Kapisanang Buklod❤ / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzqJg_noZ1BcTB6zJ54AaABAg	UgzqJg_noZ1BcTB6zJ54AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9819	@joy-d3n4u	12 days ago	Kami po ay bumabati / Huwag nating isantabi / INCMV panoorin palagi / Atin din din itong ibahagi…. / Mula po sa Kapisanang Buklod / Lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy4DofePFm32-YK_FR4AaABAg	Ugy4DofePFm32-YK_FR4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9820	@joy-d3n4u	12 days ago	Amin po kayong binabati / Kami’y laging nakangiti / INCMV panoorin palagi / Ating Distrito ating ipagmalaki / Mula po sa Kapisanang Buklod / Lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwvOCq7Gka5PziaUAV4AaABAg	UgwvOCq7Gka5PziaUAV4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9821	@joy-d3n4u	12 days ago	Tayo po ang inaasahan / Distrito'y ating suportahan / panonood ating pangunahan / Kahit saan man ang puntahan / ❤Lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz0mqTMIuB6i1lkoLN4AaABAg	Ugz0mqTMIuB6i1lkoLN4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9822	@joy-d3n4u	12 days ago	"Ang pagmamahal ng Panginoong Diyos ay mas malaki kaysa sa karagatan at mas maliwanag kaysa sa kalangitan" / Happy viewing and listening po! / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzYh9-Wq76uXeccphd4AaABAg	UgzYh9-Wq76uXeccphd4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9823	@joy-d3n4u	12 days ago	magandang hapon po / masaya  / pong nakikiisa / patuloy / na nanonood / ❤lokal ng atok gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy3K0tMBcPsXaxMA2F4AaABAg	Ugy3K0tMBcPsXaxMA2F4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9824	@joy-d3n4u	12 days ago	🌻masayang panonood po / pakikiisa ay buong-puso / 🌸🌼panoorin palagi / tangkilikin parati / @@lokal ng atok gold##	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxmgl3ZYb4xejfGRTF4AaABAg	Ugxmgl3ZYb4xejfGRTF4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9825	@joy-d3n4u	12 days ago	💚🤍❤ / happy  / viewing po / 🇮🇹🇮🇹🇮🇹🇮🇹 / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyjW4Qw1IZSrKOhNgx4AaABAg	UgyjW4Qw1IZSrKOhNgx4AaABAg	UCdSHn503pqXwdsqmLKce88g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9826	@egymlee	12 days ago	viewing po😊 / Shout out po sa mga / Masisipag naming / Diakonesa❤ / Ka emily at ka ella / ❤lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxv4Z1PpRei08H2ra54AaABAg	Ugxv4Z1PpRei08H2ra54AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9827	@egymlee	12 days ago	Good afternoon po / masayang panonood po / shout out po sa mga masisipag na /  mga maytungkulin❤❤❤ / lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz-9J1_RUNjd2waCXF4AaABAg	Ugz-9J1_RUNjd2waCXF4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9828	@egymlee	12 days ago	🎉🎉 /  Benguet on the Top!!! / ❤❤❤. / INCMV / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyyJbvkdbVsVOwhKt54AaABAg	UgyyJbvkdbVsVOwhKt54AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9829	@egymlee	12 days ago	Blessed Saturday po / mga kapatid / happy / viewing po / ☺😇Lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy_GdAR4ylngZ-TDv14AaABAg	Ugy_GdAR4ylngZ-TDv14AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9830	@egymlee	12 days ago	happy / watching po / God's  / Love / Go Benguet!!! / #lokal ng atok gold#	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx5pj-A-pPaN1wRih54AaABAg	Ugx5pj-A-pPaN1wRih54AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9831	@egymlee	12 days ago	hello everyone po / ☺😊😇 / shout out po sambahayan  / ni Tita Jeanie Tugad / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyDqAuGvipmE-eGn8J4AaABAg	UgyDqAuGvipmE-eGn8J4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9832	@egymlee	12 days ago	always supporting po / from our hearts / we say thank you for / all of you / lokal ng atok gold / ❤🇮🇹🌻	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzFKZ8CSxzuJfqqwel4AaABAg	UgzFKZ8CSxzuJfqqwel4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9833	@egymlee	12 days ago	hello everyday / INCMV gives energy / it makes us always happy / and no one will look like grumpy / 🤣😁😂 / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgynyEPpVcWFOpj13UR4AaABAg	UgynyEPpVcWFOpj13UR4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9834	@egymlee	12 days ago	hello everyone / always online / supporting our / God's Love / 💚🤍❤ / Lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxgMDfz6fji-Y03DvR4AaABAg	UgxgMDfz6fji-Y03DvR4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9835	@jonieyonga-an5239	12 days ago	You go on with courage the world thinks you lack / But in his love so divine, our God always has your back. /  / Kahit na maliit tayo sa paningin Ng Mundo, pro nariyan palagi Ang Ama para alalayan tayo. / Kasama natin lagi ang Ama sa ating mga paglakad!❤ /  / Greetings Po sa lahat Ng mga nanonood!  / Maging sa mga kasama natin sa Kadiwa at Binhi❤ /  / Mula Po sa lokal Ng NORCAR!!!	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxmu-EZI8eIUnIL2Qh4AaABAg	Ugxmu-EZI8eIUnIL2Qh4AaABAg	UCgUo3JP_Fffuctza4bUumJg	Fetched 06/04/2026, 9:00:00 PM GMT+8
9836	@jasminedaludado7262	12 days ago	Let's go Benguet❤ /  / Happy viewing po mula sa Lokal ng Guisad at mga maytungkulin sa KADIWA	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyhfjMzzn2sVwj_GKN4AaABAg	UgyhfjMzzn2sVwj_GKN4AaABAg	UCA4HVmdH2Xj67gK8nZmpiZg	Fetched 06/04/2026, 9:00:00 PM GMT+8
9837	@egymlee	12 days ago	Blessed Saturday po / mga kapatid / happy / viewing po / ☺😇Lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxK79rSiYLz85uxrqJ4AaABAg	UgxK79rSiYLz85uxrqJ4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9838	@egymlee	12 days ago	happy / watching po / God's  / Love / Go Benguet!!! / #lokal ng atok gold#	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxtS8c32CtMqrVpWUN4AaABAg	UgxtS8c32CtMqrVpWUN4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9839	@egymlee	12 days ago	hello everyone po / ☺😊😇 / shout out po sambahayan  / ni Tita Jeanie Tugad / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyg_43-fBRvuxxSAFZ4AaABAg	Ugyg_43-fBRvuxxSAFZ4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9840	@egymlee	12 days ago	always supporting po / from our hearts / we say thank you for / all of you / lokal ng atok gold / ❤🇮🇹🌻	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzTDNlIPLq4pZMr96B4AaABAg	UgzTDNlIPLq4pZMr96B4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9841	@egymlee	12 days ago	hello everyday / INCMV gives energy / it makes us always happy / and no one will look like grumpy / 🤣😁😂 / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyd0QwSKKtgsHZBwY14AaABAg	Ugyd0QwSKKtgsHZBwY14AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9842	@egymlee	12 days ago	hello everyone / always online / supporting our / God's Love / 💚🤍❤ / Lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwtBVtBuODkU_8x6jN4AaABAg	UgwtBVtBuODkU_8x6jN4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9843	@jeanietugad4595	12 days ago	Maligayang panonood sa lahat ng Sambahayan,, Kalihiman/Registry,, Atok Gold.	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx7dceiDH5IDHDb0jR4AaABAg	Ugx7dceiDH5IDHDb0jR4AaABAg	UC4-hT99A9u-aH7hnm5JCSfg	Fetched 06/04/2026, 9:00:00 PM GMT+8
9844	@egymlee	12 days ago	"I know it's hard now, / but it's where it gets better.  / A new day brings HOPE  / for a change in the weather." / 😍INCMV😇 / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwWR37j9fxjclvzwU94AaABAg	UgwWR37j9fxjclvzwU94AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9845	@egymlee	12 days ago	You  / Go / On / With Courage” / 🏅lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyFYn26K3TmO-oHPoB4AaABAg	UgyFYn26K3TmO-oHPoB4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9846	@egymlee	12 days ago	Happy viewing po😊 / Shout out po sa sambahayan ng napakasipag naming Pangulong Kalihim  / 😊Tita Jeanie Tugad / Kapisanang Buklod / ❤Lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyjhaA61sAnBhFO6WB4AaABAg	UgyjhaA61sAnBhFO6WB4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9847	@egymlee	12 days ago	🎉🎉 /  Benguet on the Top!!! / ❤❤❤. / INCMV / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw4NcZtT8hU-e0nfmt4AaABAg	Ugw4NcZtT8hU-e0nfmt4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9848	@jeanietugad4595	12 days ago	Hello everyone Happy Viewing,, Atok Gold..	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgycUy3KQBc1LohYkup4AaABAg	UgycUy3KQBc1LohYkup4AaABAg	UC4-hT99A9u-aH7hnm5JCSfg	Fetched 06/04/2026, 9:00:00 PM GMT+8
9849	@egymlee	12 days ago	But in His / Love / So Divine / INCMV / 😍 / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxaBNrNXHbBQHqXvPZ4AaABAg	UgxaBNrNXHbBQHqXvPZ4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9850	@egymlee	12 days ago	The world thinks your Lost, / But in His Love so Divine, / Our God Has  / Always your Back..” / ❤❤ / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyTuIYgO7VWwWuPKs54AaABAg	UgyTuIYgO7VWwWuPKs54AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9851	@egymlee	12 days ago	You  / Go / On / With Courage” / 🏅lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw1fC8FQ1U5wuZ1MK54AaABAg	Ugw1fC8FQ1U5wuZ1MK54AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9852	@jeanietugad4595	12 days ago	Pagbati sa lahat ng Mang-aawit at Organista,, happy watching,, Kalihiman/Registry,, Atok Gold.	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy_O_FHiMj7-Xj_GSJ4AaABAg	Ugy_O_FHiMj7-Xj_GSJ4AaABAg	UC4-hT99A9u-aH7hnm5JCSfg	Fetched 06/04/2026, 9:00:00 PM GMT+8
9853	@egymlee	12 days ago	😊Like a flower. / that grows.under  / the Shdadow / of a tree🌳🌲 / lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgycdEWVVpCjqNZ0W2l4AaABAg	UgycdEWVVpCjqNZ0W2l4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9854	@egymlee	12 days ago	❤God’s Love / It’s His / Precious Gift / To Us❤ / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyhsEHrNcU9v3Uca_R4AaABAg	UgyhsEHrNcU9v3Uca_R4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9855	@egymlee	12 days ago	Masayang hapon po / 🎉INCMV😊 / Distrito.ng Benguet / TOP1 / ❤❤❤❤ / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxpzlSTfmAZgrhXo9t4AaABAg	UgxpzlSTfmAZgrhXo9t4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9856	@egymlee	12 days ago	😊It’s through His / L❤VE / That you are Now  / Who You Are😊 / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzOTd1iuqROCtUYRSx4AaABAg	UgzOTd1iuqROCtUYRSx4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9857	@egymlee	12 days ago	God's  LOVE / His /        wondrous. /                 L❤VE / 😊😊🎉🎉🎉😊😊 / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyh9uJeUl3vnz6zc8Z4AaABAg	Ugyh9uJeUl3vnz6zc8Z4AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9858	@egymlee	12 days ago	Let God / set you Free / and you'll find out / exactly where / you're meant to be" / ❤lokal ng atok gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxNOnUq0Ytgr624Hg14AaABAg	UgxNOnUq0Ytgr624Hg14AaABAg	UCQuTByWcigHh1sDG2ivw25A	Fetched 06/04/2026, 9:00:00 PM GMT+8
9859	@mayvehn	12 days ago	But in His / Love / So Divine / INCMV / 😍 / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxoJmmdAcqs84CFfCB4AaABAg	UgxoJmmdAcqs84CFfCB4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9860	@mayvehn	12 days ago	😊😊The world thinks your Lost, / But in His Love so Divine, / Our God Has  / Always your Back..” / ❤❤ / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugya2QCkHJ9bem8ZzCJ4AaABAg	Ugya2QCkHJ9bem8ZzCJ4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9861	@mayvehn	12 days ago	❤You  / Go / On / With Courage” / 🏅lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw9-dL5MnDuI676FeZ4AaABAg	Ugw9-dL5MnDuI676FeZ4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9862	@jeanietugad4595	12 days ago	Hello mga kapatid,, maligayang panonood,, Atok Gold.	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxH3JbtNkIfQVvVDox4AaABAg	UgxH3JbtNkIfQVvVDox4AaABAg	UC4-hT99A9u-aH7hnm5JCSfg	Fetched 06/04/2026, 9:00:00 PM GMT+8
9863	@mayvehn	12 days ago	❤❤😂😂😂😊😊😊 / 😊Like a flower. / that grows.under  / the Shdadow / of a tree🌳🌲 / lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy3mL6lDZ2JPeJ3uFF4AaABAg	Ugy3mL6lDZ2JPeJ3uFF4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9864	@mayvehn	12 days ago	😊It’s through His / L❤VE / That you are Now  / Who You Are😊 / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwqVTEMHDNCF9ZC9-x4AaABAg	UgwqVTEMHDNCF9ZC9-x4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9865	@mayvehn	12 days ago	❤God's  LOVE /  / His /  /        wondrous. /  /                 L❤VE /  / 😊😊🎉🎉🎉😊😊 /  / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugymz5MoquPk5SVJtvh4AaABAg	Ugymz5MoquPk5SVJtvh4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9866	@mayvehn	12 days ago	😊😊😊😊It’s through / His L❤VE / That your days / Are Bright as / The Sun☀ / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwVwPWzI5bZLPtDMmR4AaABAg	UgwVwPWzI5bZLPtDMmR4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9867	@mayvehn	12 days ago	"Let God / set you Free / and you'll find out / exactly where / you're meant to be" / ❤lokal ng atok gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwPwRg7Qkj1JQKuWpZ4AaABAg	UgwPwRg7Qkj1JQKuWpZ4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9868	@mayvehn	12 days ago	☀☀a new  / Day.brings / HOPE / For a change / In the weather🌦☀ / Lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzOEdNZwvcaWgC19f54AaABAg	UgzOEdNZwvcaWgC19f54AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9869	@mayvehn	12 days ago	😊 I / know / But I swear / It gets better…. / 😊lokal ng atok gold😊	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzBsh29lEwiQiNgZQh4AaABAg	UgzBsh29lEwiQiNgZQh4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9870	@mayvehn	12 days ago	😊😊😊..and when / LIFE / Brings you / To you knees… / 😢😢😢 / Lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxEIOsHsmnfHINN7wV4AaABAg	UgxEIOsHsmnfHINN7wV4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9871	@mayvehn	12 days ago	😊😊🎉🎉❤Hold on / to your / Faith❤ / 😇😇😇 / 🇮🇹🇮🇹🇮🇹 / lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxmtBNGujH-epis2Id4AaABAg	UgxmtBNGujH-epis2Id4AaABAg	UCivhdJ2CQeLK8tlG7Wh2BSQ	Fetched 06/04/2026, 9:00:00 PM GMT+8
9872	@RosalieTomita	12 days ago	Happy watching po benguet go go go lokal po ng sayatan,	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyfvc1dKaSJxemiefZ4AaABAg	Ugyfvc1dKaSJxemiefZ4AaABAg	UCH-Y-TmjSLa8eecoq7zhOhw	Fetched 06/04/2026, 9:00:00 PM GMT+8
9873	@joylee1468	12 days ago	Happy viewing po😊 / Shout out po sa sambahayan ng napakasipag naming Pangulong Kalihim  / 😊Tita Jeanie Tugad / Kapisanang Buklod / ❤Lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwZPmsJ4tjE27zHlId4AaABAg	UgwZPmsJ4tjE27zHlId4AaABAg	UC7UWPgNV4p4GGKzoeFbHS8g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9874	@joylee1468	12 days ago	Happy Saturday po😂 / ❤Salamat po sa inyo❤ / Napakaganda po…. / Kapisanang Buklod / 😊Lokal ng Atok Gold😊	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgynFD0N-rKcgdJXZpt4AaABAg	UgynFD0N-rKcgdJXZpt4AaABAg	UC7UWPgNV4p4GGKzoeFbHS8g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9875	@joylee1468	12 days ago	Masayang panonood po mga kapatid / 😂shout out po sa mga magigiting po na  / Pamunuan sa aming lokal...laging nakangiti po sa mga pagtupad.sa kabila po ng.maghapong paggawa.kahit pagod na pagod.Nakangiti pa rin  / ❤lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzrDJeLBDOMz5pJCkR4AaABAg	UgzrDJeLBDOMz5pJCkR4AaABAg	UC7UWPgNV4p4GGKzoeFbHS8g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9876	@joylee1468	12 days ago	viewing po😊 / Shout out po sa mga / Masisipag naming / Diakonesa❤ / Ka emily at ka ella / ❤lokal ng Atok Gold❤	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxDUiBt6kuuNkYVc_V4AaABAg	UgxDUiBt6kuuNkYVc_V4AaABAg	UC7UWPgNV4p4GGKzoeFbHS8g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9877	@GrazelleAnneMagno	12 days ago	Happy watching guys go Benguet  / From Sayatan🤩	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgysqK5Ag6B-GA7jnnp4AaABAg	UgysqK5Ag6B-GA7jnnp4AaABAg	UCunYGlUE4hQyPFaxtdKYIbw	Fetched 06/04/2026, 9:00:00 PM GMT+8
9878	@joylee1468	12 days ago	Blessed Saturday po / mga kapatid / happy / viewing po / ☺😇Lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyVXnHARVxuWxcazyJ4AaABAg	UgyVXnHARVxuWxcazyJ4AaABAg	UC7UWPgNV4p4GGKzoeFbHS8g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9879	@joylee1468	12 days ago	Happy  / afternoon  po / watching / pa rin po / 😁lokal ng atok gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxNKxJ--6nBLBRDXKl4AaABAg	UgxNKxJ--6nBLBRDXKl4AaABAg	UC7UWPgNV4p4GGKzoeFbHS8g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9880	@joylee1468	12 days ago	happy / watching po / God's  / Love / Go Benguet!!! / #lokal ng atok gold#	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugyh7O1MQP1qduCowQ94AaABAg	Ugyh7O1MQP1qduCowQ94AaABAg	UC7UWPgNV4p4GGKzoeFbHS8g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9881	@joylee1468	12 days ago	hello everyone po / ☺😊😇 / shout out po sambahayan  / ni Tita Jeanie Tugad / Lokal ng Atok Gold	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz1mzY-MdCtPzc2sbV4AaABAg	Ugz1mzY-MdCtPzc2sbV4AaABAg	UC7UWPgNV4p4GGKzoeFbHS8g	Fetched 06/04/2026, 9:00:00 PM GMT+8
9882	@joylee1468	12 days ago	always supporting po / from our hearts / we say thank you for / all of you / lokal ng atok gold / ❤🇮🇹🌻	https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwvbCG_1u6suMxV8HN4AaABAg	UgwvbCG_1u6suMxV8HN4AaABAg	UC7UWPgNV4p4GGKzoeFbHS8g	Fetched 06/04/2026, 9:00:00 PM GMT+8
