No.,Commenter Name,Comment Time,Comment Text,Comment URL,Comment ID,Channel ID,Fetched At
924,@musicoclassic8489,8 hours ago,Have a fun-filled time watching Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyaAysrcUuLP6ALYEN4AaABAg,UgyaAysrcUuLP6ALYEN4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
925,@Ernesto-t2n,8 hours ago,"Happy watching! From Kias locale, district of Benguet.",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwNWUNAWiCGAluyG6x4AaABAg,UgwNWUNAWiCGAluyG6x4AaABAg,UCcBOvr5AGGldv37O72-JKmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
926,@kristineaiselgi8507,8 hours ago,"Happy 51k views!  /  / Happy viewing po! Mula po sa lokal ng Baguio City,Benguet! 🎉❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzYGoP85eHy3ipxikJ4AaABAg,UgzYGoP85eHy3ipxikJ4AaABAg,UCMrgYHxxNIX-oIvKC-MJv-A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
927,@kristineaiselgi8507,8 hours ago,"Happy 51k views!  /  / Happy viewing po! Mula po sa lokal ng Baguio City,Benguet! 🎉❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwjlUuj8ggXLLFSUiN4AaABAg,UgwjlUuj8ggXLLFSUiN4AaABAg,UCMrgYHxxNIX-oIvKC-MJv-A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
928,@bernadethpanit5897,8 hours ago,Lokal ng KIAS❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw50zBXHt40Wp-9fJh4AaABAg,Ugw50zBXHt40Wp-9fJh4AaABAg,UChct7BVZ2oyz6GJOUgc9y3w,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
929,@christiancachero2578,8 hours ago (edited),Magandang Tanghali po sa mga taga Safety / #Benguet Safety,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxUMrUWHXqGar6aVMh4AaABAg,UgxUMrUWHXqGar6aVMh4AaABAg,UClM0NkLKjNEocLcKhdbga7A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
930,@noeldumayas7031,8 hours ago,let's go Benguet  /  / #BenguetSafety,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwvQlVSrrRxIn6J-q54AaABAg,UgwvQlVSrrRxIn6J-q54AaABAg,UC6QuOemdFqOSxuJG9Gj2u5A,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
931,@BnHydn_2,8 hours ago (edited),🤍 La Trinidad Locale  / ⁹⁷,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzNZ2oSRSckqbqJ0hF4AaABAg,UgzNZ2oSRSckqbqJ0hF4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
932,@AndresAnayasan,8 hours ago,"Go Benguet go fr0m,LSO Lokal ng Sablan",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyaSrBgB5ZHEkNbsnZ4AaABAg,UgyaSrBgB5ZHEkNbsnZ4AaABAg,UCTB72-LuYj7-rNefFtHkRHA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
933,@BnHydn_2,8 hours ago,Climb on top 🔝  / Mula sa lokal ng La Trinidad ❕ / ⁹⁶,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzpGZBgiq6ypA-QFKd4AaABAg,UgzpGZBgiq6ypA-QFKd4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
934,@Ernesto-t2n,8 hours ago,❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwNWUNAWiCGAluyG6x4AaABAg.AXAlzXQbWU_AXAm2dezXTc,UgwNWUNAWiCGAluyG6x4AaABAg.AXAlzXQbWU_AXAm2dezXTc,UCcBOvr5AGGldv37O72-JKmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
935,@johnreylucio8970,8 hours ago,Happy Viewing po sa ating lahat! / Mula po sa Kadiwa at lokal ng La Trinidad ❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyXOUFtAJ7SwvNAclh4AaABAg,UgyXOUFtAJ7SwvNAclh4AaABAg,UCNMupRD4ySrN336KZpy29OA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
936,@musicoclassic8489,8 hours ago,Stay joyful while watching Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzqozIVD4WnjUNACUV4AaABAg,UgzqozIVD4WnjUNACUV4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
937,@geneprado-ro1lf,8 hours ago,"God’s Love , Benguet Fight",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw_pL3tWFSvE7aysLB4AaABAg,Ugw_pL3tWFSvE7aysLB4AaABAg,UC2Z9rmo043mQs6MJc9yF7XA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
938,@axeliee-m5u,8 hours ago,Nakikiisa po kami sa mabuting layunin na ito! 🌈💚 Mula po sa Kagawaran ng PNK ng Lokal ng La Trinidad. 🍇,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwmwFFT8ZqQ_LdC9cp4AaABAg,UgwmwFFT8ZqQ_LdC9cp4AaABAg,UCxjmGS0yLlCMs4Fe-AqbHFw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
939,@rositabusto,8 hours ago,Happy viewing po mga kapatid sa Lokal ng Guisad,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz2GJgP1W_cmG6nLyF4AaABAg,Ugz2GJgP1W_cmG6nLyF4AaABAg,UCz0vdkylCFLWrvVnBkEAz1Q,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
940,@JovieAcuin-t5p,8 hours ago (edited),❤❤Kias locale.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx73XGXm2t5zvW6f6V4AaABAg,Ugx73XGXm2t5zvW6f6V4AaABAg,UCKju6iVmPmXqT3W3Jd9-WoQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
941,@jazz-m7b,8 hours ago,Napaka-touching nito / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ⁵⁰,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwmjXRcZywbyEUgHoR4AaABAg,UgwmjXRcZywbyEUgHoR4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
942,@jazz-m7b,8 hours ago,Salamat sa inspirasyon / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ⁴⁹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwfdTgQZmUAEofbDWd4AaABAg,UgwfdTgQZmUAEofbDWd4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
943,@jazz-m7b,8 hours ago,Nakakapalakas ng pananampalataya / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ⁴⁸,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy5nVb6cZmYXDGFGDR4AaABAg,Ugy5nVb6cZmYXDGFGDR4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
944,@jazz-m7b,8 hours ago,Tunay na nakakaengganyo / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ⁴⁷,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyzJuo7XGBxW8V6q0d4AaABAg,UgyzJuo7XGBxW8V6q0d4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
945,@jazz-m7b,8 hours ago,Ang galing ng pagkakaayos / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ⁴⁶,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxBwMllQ89IbaSSRuB4AaABAg,UgxBwMllQ89IbaSSRuB4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
946,@jazz-m7b,8 hours ago,Nakakapagbigay pag-asa / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ⁴⁵,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwo4R7S7Tr7oXocFBh4AaABAg,Ugwo4R7S7Tr7oXocFBh4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
947,@LeiBetonga,8 hours ago,ᴍᴀʟɪɢᴀʏᴀɴɢ ᴘᴀɴᴏɴᴏᴏᴅ ᴘᴏ..ᴍᴜʟᴀ sᴀ sᴀʙᴀɴɢ ᴇxᴛᴇɴsɪᴏɴ ᴅɪsᴛʀɪᴛᴏ ɴɢ ᴘᴀʟᴀᴡᴀɴ🥰,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyStn82W1HfFtuHsVt4AaABAg,UgyStn82W1HfFtuHsVt4AaABAg,UC8IuikoxNIcZwtlxUJ5QWXg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
948,@musicoclassic8489,8 hours ago,Have the best viewing experience with Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx4FUqszVKFu1XU73p4AaABAg,Ugx4FUqszVKFu1XU73p4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
949,@jazz-m7b,8 hours ago,Ang husay ng execution / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ⁴⁴,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxyXyeUXZlTBSv9z-t4AaABAg,UgxyXyeUXZlTBSv9z-t4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
950,@ricaflores7465,8 hours ago,❤❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy85lRvmTE8SZgH0vV4AaABAg,Ugy85lRvmTE8SZgH0vV4AaABAg,UCCBYpyHKHpn8IzzQC6BqIhA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
951,@jazz-m7b,8 hours ago,This touched my heart / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad / ¹⁵,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyanGUWZOJ2V9mbKyB4AaABAg,UgyanGUWZOJ2V9mbKyB4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
952,@jazz-m7b,8 hours ago,Very heartwarming /  / La Trinidad  / ¹⁰,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugxrdk_57OJRg9GRh9h4AaABAg,Ugxrdk_57OJRg9GRh9h4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
953,@cherrydevera8251,8 hours ago,Happy lunch time po everyone / Mula po sa Lokal ng baguio city,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz3nTUCu_iW6WyebVx4AaABAg,Ugz3nTUCu_iW6WyebVx4AaABAg,UCrod3zHPNdFZBv-HyVuLJ3g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
954,@musicoclassic8489,8 hours ago,Wishing you laughter and fun with Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwpdCvMdcLTLXY5EO94AaABAg,UgwpdCvMdcLTLXY5EO94AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
955,@BnHydn_2,8 hours ago (edited),"Blessed day to all brethren 🌻  / Lokal ng La Trinidad , Kagawaran sa PNK / ⁷⁸",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz785Z1824LY-KDDad4AaABAg,Ugz785Z1824LY-KDDad4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
956,@BnHydn_2,8 hours ago,Kadiwa watchers here 👋  / Lokal ng La Trinidad ❤ / ⁹³,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxiqFzYdEf8Ynf1J454AaABAg,UgxiqFzYdEf8Ynf1J454AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
957,@musicoclassic8489,8 hours ago,Enjoy the happy moments brought by Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz7WNO3H2dOBl7UVRN4AaABAg,Ugz7WNO3H2dOBl7UVRN4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
958,@jazz-m7b,8 hours ago,Talagang blessing ito / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ⁴³,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzKnNK_40MwNsYoN8F4AaABAg,UgzKnNK_40MwNsYoN8F4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
959,@cherrydevera8251,8 hours ago,Go go go BENGUET / Lokal ng Baguio City,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxPCAoVcTMbWrGttHN4AaABAg,UgxPCAoVcTMbWrGttHN4AaABAg,UCrod3zHPNdFZBv-HyVuLJ3g,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
960,@jazz-m7b,8 hours ago,Nakakaproud maging bahagi nito / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ⁴²,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw97dxkLYn8h8oVYMh4AaABAg,Ugw97dxkLYn8h8oVYMh4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
961,@musicoclassic8489,8 hours ago,Have a delightful watch with Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzaucwAjhJPTKgjvmd4AaABAg,UgzaucwAjhJPTKgjvmd4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
962,@jazz-m7b,8 hours ago,Ang ganda ng konsepto / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ⁴¹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyNtM5Qn7XjeMF7_Wd4AaABAg,UgyNtM5Qn7XjeMF7_Wd4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
963,@BnHydn_2,8 hours ago,Love and support💗  / La Trinidad 🤍 / Go Benguet ❤ / ⁹²,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzmM6hDQkPm20C4kqR4AaABAg,UgzmM6hDQkPm20C4kqR4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
964,@jrcanja-p2j,8 hours ago,Dinner Time mga kapatid. Mas masarap habang nanonood ng INCMV 😁,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwia86fHBM047G_iy94AaABAg,Ugwia86fHBM047G_iy94AaABAg,UCykn86Ha46HDPYtEK2KPtkQ,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
965,@jazz-m7b,8 hours ago,Napakalinis ng production / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ⁴⁰,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz5Ps_4Q1RzRry4dtF4AaABAg,Ugz5Ps_4Q1RzRry4dtF4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
966,@musicoclassic8489,8 hours ago,Stay inspired while watching Lokal ng La Trinida,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyToGLeZw3UgLsDi8B4AaABAg,UgyToGLeZw3UgLsDi8B4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
967,@jazz-m7b,8 hours ago,Incredible production / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad / ¹⁴,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwILCu-HhOm2tHtXF14AaABAg,UgwILCu-HhOm2tHtXF14AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
968,@BnHydn_2,8 hours ago,Di nakakasawang ulit-uliting panoorin 📺🎵🎶  / Mula sa lokal ng La Trinidad ❤ / ⁸⁴,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzzwuYHdL00iQr-IBJ4AaABAg,UgzzwuYHdL00iQr-IBJ4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
969,@jazz-m7b,8 hours ago,Diyos ang kapurihan! / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ³⁹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyB8jzNv_g8WAnTQyx4AaABAg,UgyB8jzNv_g8WAnTQyx4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
970,@musicoclassic8489,8 hours ago,Have a cheerful watch with Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugx4dI6Jz4_UYG5dIwJ4AaABAg,Ugx4dI6Jz4_UYG5dIwJ4AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
971,@BnHydn_2,8 hours ago,Love this MV💞  / La Trinidad  / ⁹¹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw5qYgYRIdzHBPfjs14AaABAg,Ugw5qYgYRIdzHBPfjs14AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
972,@musicoclassic8489,8 hours ago,Enjoy every scene from Lokal ng La Trinidad.,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyorKkhVg0x-K8xoT14AaABAg,UgyorKkhVg0x-K8xoT14AaABAg,UCMhh670yZFkvzFf2001mYmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
973,@jazz-m7b,8 hours ago,Ang galing ng editing / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ³⁷,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugy-4Ks5SznyqvFoT4t4AaABAg,Ugy-4Ks5SznyqvFoT4t4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
974,@BnHydn_2,8 hours ago,Happy Rewatching 🔁  / From Locale of La Trinidad 🤍 / ⁹⁰,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwxisfstf-1dl3iGsJ4AaABAg,Ugwxisfstf-1dl3iGsJ4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
975,@geneprado-ro1lf,8 hours ago,Go go go Fight Benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxgJkbfgTUc_0szMS14AaABAg,UgxgJkbfgTUc_0szMS14AaABAg,UC2Z9rmo043mQs6MJc9yF7XA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
976,@MezilValdez,8 hours ago,💚🤍❤️ Happy Sunday Greetings po! / from Lokal ng La Trinidad💚🤍❤️,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugz3MdINLGQ7mqhp6W54AaABAg,Ugz3MdINLGQ7mqhp6W54AaABAg,UCokzZFxIADPhNf7Q0NCVvng,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
977,@BnHydn_2,8 hours ago (edited),"‼️ Benguet on 🔝 ‼️ / La Trinidad , Kapisanang BINHI ‼️ / ⁷⁴",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwOI627yxDAtUna98Z4AaABAg,UgwOI627yxDAtUna98Z4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
978,@BnHydn_2,8 hours ago,Classy ❕ / Lokal ng La Trinidad  / -Kalihim / ⁷⁶❤,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzblAxOmVTyKmwmamd4AaABAg,UgzblAxOmVTyKmwmamd4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
979,@jazz-m7b,8 hours ago,Nakakaantig ng puso / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ³⁶,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzbE3OSxpzwWJ8EdQx4AaABAg,UgzbE3OSxpzwWJ8EdQx4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
980,@jazz-m7b,8 hours ago,Talagang world-class / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ³⁵,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyH1xtOStR-Dv7lMRR4AaABAg,UgyH1xtOStR-Dv7lMRR4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
981,@BnHydn_2,8 hours ago,Best MV  / La Trinidad ❤  / Kadiwa❤ / Kalihim❤ / PNK❤ / ⁸⁹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxfGEiIcXt4j5MEKOd4AaABAg,UgxfGEiIcXt4j5MEKOd4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
982,@jazz-m7b,8 hours ago,Napakahusay ng pagkakagawa / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ³⁴,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxWz0ibaAhRSeIlBr14AaABAg,UgxWz0ibaAhRSeIlBr14AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
983,@geneprado-ro1lf,8 hours ago,District of Benguet Fight!!!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxoqX2-ol1tkqftlHh4AaABAg,UgxoqX2-ol1tkqftlHh4AaABAg,UC2Z9rmo043mQs6MJc9yF7XA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
984,@jazz-m7b,8 hours ago,Nakakabilib ang effort / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ³³,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzkJEfxbelHYGwBOwl4AaABAg,UgzkJEfxbelHYGwBOwl4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
985,@jazz-m7b,8 hours ago,Ang ganda ng mensahe para sa lahat / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ³²,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgwyM8Om8E-bjg-WLlt4AaABAg,UgwyM8Om8E-bjg-WLlt4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
986,@axeliee-m5u,8 hours ago,Kasama po ninyo kami sa bawat hakbang! 👣💚 Mula po sa Kagawaran ng PNK ng Lokal ng La Trinidad. 🍇,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxxMVwM4LoikmSCIN94AaABAg,UgxxMVwM4LoikmSCIN94AaABAg,UCxjmGS0yLlCMs4Fe-AqbHFw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
987,@jennymarcos4181,8 hours ago,Go KALIHIMAN!!! Go REGISTRY!!! Go Benguet,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwh3cFd-dH1JvmLpnp4AaABAg,Ugwh3cFd-dH1JvmLpnp4AaABAg,UCbxLkY86CjRWI-RXibZUmmA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
988,@jazz-m7b,8 hours ago,Ang sarap ulit-ulitin panoorin / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ³⁰,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw_BHOhw6aqpxg4Fx14AaABAg,Ugw_BHOhw6aqpxg4Fx14AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
989,@geneprado-ro1lf,8 hours ago,Fight fight fight,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugw9Zm45uryGMszBmo94AaABAg,Ugw9Zm45uryGMszBmo94AaABAg,UC2Z9rmo043mQs6MJc9yF7XA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
990,@jazz-m7b,8 hours ago,Napakaganda ng pagkakanta / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ³¹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugwe8uky4XVmT6GBK9N4AaABAg,Ugwe8uky4XVmT6GBK9N4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
991,@BnHydn_2,8 hours ago,"Go Benguet Let's go 💕  / Lokal ng La Trinidad , Kagawaran sa PNK ,🤍 / ⁸⁷",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgxzxhqH7rd9_ooTTVl4AaABAg,UgxzxhqH7rd9_ooTTVl4AaABAg,UCFiIuFtStNyId62JOmMovbw,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
992,@geneprado-ro1lf,8 hours ago,Fight Benguet!,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgzZlvKmk0UV9OFFeqJ4AaABAg,UgzZlvKmk0UV9OFFeqJ4AaABAg,UC2Z9rmo043mQs6MJc9yF7XA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
993,@maryannfernandez9408,8 hours ago,"GO kalihiman,Go registry clerks,Go Chronicler,Go Guisad,Go Benguet ❤❤❤❤",https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=Ugzfdf7cNG-tWR0_KuR4AaABAg,Ugzfdf7cNG-tWR0_KuR4AaABAg,UC6QnYlqIsg0WPmOKL74vIPg,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
994,@jazz-m7b,8 hours ago,Nakaka-proud suportahan / Mula sa kagawaran sa PNK / at Kapisanang binhi 🌱  /  / La Trinidad 🤍 / ²⁹,https://www.youtube.com/watch?v=ROa3kbG5M0U&lc=UgyU5717z4fb5sSpcbh4AaABAg,UgyU5717z4fb5sSpcbh4AaABAg,UCNB-zyitm7U6Yt835DEKclA,"Fetched 05/24/2026, 8:08:10 PM GMT+8"
